BlockAddress_AB,Lat_AB,Long_AB,,Lat_C,Long_C
"1800 block salina st s, Syracuse, NY",43.02848,-76.147064,,43.044433,-76.087531
"1800 block state st s, Syracuse, NY",43.02848,-76.147064,,43.041093,-76.084375
"1900 block fayette st e, Syracuse, NY",43.02848,-76.147064,,43.04029,-76.081173
"500 block onondaga av w, Syracuse, NY",43.029419,-76.164107,,43.039029,-76.078846
"500 block onondaga st w, Syracuse, NY",43.029419,-76.164107,,43.038709,-76.075591
"0 block bellevue ave, Syracuse, NY",43.03164,-76.187706,,43.047775,-76.093848
"1400 block salina st s, Syracuse, NY",43.033022,-76.148829,,43.038786,-76.080612
"1400 block state st n, Syracuse, NY",43.033022,-76.148829,,43.039945,-76.084295
"1400 block state st s, Syracuse, NY",43.033467,-76.14696,,43.041233,-76.089311
"1400 block washington st e, Syracuse, NY",43.033467,-76.14696,,43.042035,-76.091751
"1600 block onondaga st w, Syracuse, NY",43.03378,-76.179482,,43.042649,-76.092609
"1600 block salina st n, Syracuse, NY",43.03378,-76.179482,,43.042727,-76.095216
"1700 block onondaga st w, Syracuse, NY",43.03378,-76.179482,,43.042431,-76.09935
"1700 block salina st n, Syracuse, NY",43.03378,-76.179482,,43.041193,-76.085606
"1700 block salina st s, Syracuse, NY",43.03378,-76.179482,,43.040418,-76.090819
"1700 block state st s, Syracuse, NY",43.03378,-76.179482,,43.040912,-76.092557
"1200 block onondage st w, Syracuse, NY",43.03403,-76.172528,,43.041111,-76.093552
"1000 block onondaga st w, Syracuse, NY",43.034455,-76.167634,,43.040195,-76.097511
"0 block geddes st s, Syracuse, NY",43.035181,-76.174295,,43.041753,-76.100545
"100 block raynor av e, Syracuse, NY",43.0354,-76.149455,,43.038073,-76.094557
"100 block raynor st e, Syracuse, NY",43.0354,-76.149455,,43.038822,-76.091806
"1200 block salina st s, Syracuse, NY",43.035409,-76.149466,,43.039817,-76.091243
"1200 block state st n, Syracuse, NY",43.035409,-76.149466,,43.040171,-76.089175
"1200 block state st s, Syracuse, NY",43.035409,-76.149466,,43.040396,-76.089201
"0 block state st s, Syracuse, NY",43.035508,-76.14716,,43.0406,-76.086856
"1200 block geddes st s, Syracuse, NY",43.035996,-76.174455,,43.040244,-76.085512
"1200 block genesee st e, Syracuse, NY",43.035996,-76.174455,,43.03971,-76.086514
"1200 block genesee st w, Syracuse, NY",43.035996,-76.174455,,43.039602,-76.089273
"1200 block onondaga st w, Syracuse, NY",43.035996,-76.174455,,43.03895,-76.088013
"1100 block geddes st s, Syracuse, NY",43.036793,-76.174016,,43.037616,-76.086158
"1000 block salina st s, Syracuse, NY",43.03727,-76.150063,,43.038369,-76.08163
"1400 block mcbride st s, Syracuse, NY",43.037486,-76.143726,,43.034951,-76.096535
"1000 block geddes st s, Syracuse, NY",43.037799,-76.173693,,43.034293,-76.096961
"0 block taylor st e, Syracuse, NY",43.039352,-76.146141,,43.03652,-76.094796
"600 block onondaga st w, Syracuse, NY",43.039405,-76.159655,,43.036017,-76.09947
"1300 block fayette sch w, Syracuse, NY",43.039868,-76.135163,,43.034469,-76.102009
"800 block geddes st s, Syracuse, NY",43.040003,-76.1724,,43.037089,-76.078416
"700 block geddes st s, Syracuse, NY",43.040845,-76.172066,,43.037203,-76.096151
"700 block adams st e, Syracuse, NY",43.04116,-76.140063,,43.03212,-76.09668
"300 block shonnard st, Syracuse, NY",43.041486,-76.164389,,43.041614,-76.101454
"1000 block townsend st s, Syracuse, NY",43.041506,-76.146145,,43.041425,-76.102761
"600 block geddes st s, Syracuse, NY",43.041621,-76.172408,,43.04119,-76.104117
"700 block crouse av s, Syracuse, NY",43.041958,-76.136932,,43.040766,-76.105633
"2900 block genesee st e, Syracuse, NY",43.04208,-76.104809,,43.039558,-76.104766
"2900 block salina st s, Syracuse, NY",43.04208,-76.104809,,43.040241,-76.103774
"300 block alvord st s, Syracuse, NY",43.04208,-76.104809,,43.03993,-76.102488
"300 block beard av w, Syracuse, NY",43.04208,-76.104809,,43.040616,-76.101298
"700 block beech st s, Syracuse, NY",43.042107,-76.121895,,43.038649,-76.10115
"1300 block adams st e, Syracuse, NY",43.042627,-76.130363,,43.037688,-76.102465
"200 block genesee pkwy e, Syracuse, NY",43.042649,-76.091698,,43.037638,-76.10457
"800 block adams st e, Syracuse, NY",43.042685,-76.138774,,43.03738,-76.106504
"900 block townsend st s, Syracuse, NY",43.042738,-76.14578,,43.040135,-76.106113
"600 block salina st s, Syracuse, NY",43.042739,-76.151541,,43.033861,-76.105927
"900 block mcbride st s, Syracuse, NY",43.042748,-76.143962,,43.033669,-76.108403
"900 block salina st n, Syracuse, NY",43.042748,-76.143962,,43.035419,-76.110151
"900 block salina st s, Syracuse, NY",43.042748,-76.143962,,43.036878,-76.109075
"900 block state st n, Syracuse, NY",43.042748,-76.143962,,43.037971,-76.109005
"900 block townsend st n, Syracuse, NY",43.042748,-76.143962,,43.038738,-76.108416
"700 block warren st s, Syracuse, NY",43.042755,-76.150873,,43.039881,-76.107302
"200 block adams st e, Syracuse, NY",43.042768,-76.150845,,43.03339,-76.110582
"2800 block genesee st e, Syracuse, NY",43.042824,-76.107427,,43.034303,-76.11127
"800 block state st s, Syracuse, NY",43.043339,-76.148295,,43.035645,-76.110771
"800 block townsend av n, Syracuse, NY",43.043339,-76.148295,,43.03704,-76.109718
"800 block townsend st n, Syracuse, NY",43.043339,-76.148295,,43.036802,-76.110375
"800 block wilbur av s, Syracuse, NY",43.043339,-76.148295,,43.036159,-76.11145
"800 block willow st e, Syracuse, NY",43.043339,-76.148295,,43.035916,-76.112407
"900 block brighton av e, Syracuse, NY",43.043339,-76.148295,,43.033858,-76.111955
"900 block clinton st n, Syracuse, NY",43.043339,-76.148295,,43.037365,-76.107818
"900 block geddes st s, Syracuse, NY",43.043339,-76.148295,,43.03552,-76.10791
"700 block west st s, Syracuse, NY",43.043436,-76.158195,,43.030929,-76.108097
"700 block adams st w, Syracuse, NY",43.043695,-76.137148,,43.03151,-76.109405
"600 block crouse av s, Syracuse, NY",43.044187,-76.136597,,43.031612,-76.111128
"2600 block genesee st e, Syracuse, NY",43.044273,-76.111583,,43.030037,-76.111015
"100 block onondaga st w, Syracuse, NY",43.044342,-76.152243,,43.030184,-76.109927
"100 block onondaga st e, Syracuse, NY",43.044426,-76.151746,,43.0302,-76.108808
"600 block west st s, Syracuse, NY",43.044696,-76.158455,,43.033886,-76.104595
"1600 block saltsprings rd, Syracuse, NY",43.04491,-76.084519,,43.036195,-76.104851
"2400 block genesee st e, Syracuse, NY",43.044958,-76.114314,,43.041896,-76.103163
"2100 block genesee st e, Syracuse, NY",43.045179,-76.117725,,43.041779,-76.10599
"500 block beech st s, Syracuse, NY",43.045332,-76.125423,,43.042569,-76.107908
"500 block crouse av s, Syracuse, NY",43.045351,-76.13658,,43.043497,-76.110329
"1900 block genesee st e, Syracuse, NY",43.045418,-76.12093,,43.043778,-76.111892
"200 block geddes sq s, Syracuse, NY",43.045697,-76.171366,,43.041431,-76.1122
"200 block geddes st s, Syracuse, NY",43.045697,-76.171366,,43.042719,-76.113613
"100 block willis av, Syracuse, NY",43.045806,-76.187569,,43.038819,-76.113569
"600 block state st s, Syracuse, NY",43.045952,-76.148164,,43.038218,-76.112306
"1000 block fayette st w, Syracuse, NY",43.04627,-76.169134,,43.037675,-76.11047
"1000 block genesee st e, Syracuse, NY",43.046499,-76.136284,,43.038511,-76.109654
"500 block clinton st s, Syracuse, NY",43.046511,-76.154039,,43.040456,-76.11099
"1100 block genesee st e, Syracuse, NY",43.046553,-76.134028,,43.042254,-76.110827
"700 block genesee st e, Syracuse, NY",43.046573,-76.141454,,43.040895,-76.107336
"800 block genesee st e, Syracuse, NY",43.046653,-76.138752,,43.041734,-76.107472
"800 block genesee st w, Syracuse, NY",43.046653,-76.138752,,43.042068,-76.108665
"800 block lafayette av w, Syracuse, NY",43.046653,-76.138752,,43.042397,-76.109633
"900 block genesee st e, Syracuse, NY",43.04677,-76.13761,,43.041001,-76.106561
"200 block jefferson st e, Syracuse, NY",43.046945,-76.150575,,43.040869,-76.108617
"200 block jefferson st w, Syracuse, NY",43.046945,-76.150575,,43.040025,-76.109428
"200 block kennedy st e, Syracuse, NY",43.046945,-76.150575,,43.044922,-76.09445
"200 block kennedy ter w, Syracuse, NY",43.046945,-76.150575,,43.044445,-76.101286
"200 block lafayette av w, Syracuse, NY",43.046945,-76.150575,,43.046221,-76.098612
"200 block lowell av n, Syracuse, NY",43.046945,-76.150575,,43.044269,-76.106421
"200 block marcellus st w, Syracuse, NY",43.046945,-76.150575,,43.045095,-76.108083
"200 block matson av w, Syracuse, NY",43.046945,-76.150575,,43.04452,-76.109848
"200 block midler av s, Syracuse, NY",43.046945,-76.150575,,43.044583,-76.108471
"200 block newell st w, Syracuse, NY",43.046945,-76.150575,,43.043972,-76.107778
"200 block onondaga st e, Syracuse, NY",43.046945,-76.150575,,43.04267,-76.091029
"200 block ostrander av w, Syracuse, NY",43.046945,-76.150575,,43.043985,-76.091009
"500 block franklin st s, Syracuse, NY",43.047041,-76.155005,,43.043648,-76.089421
"500 block genesee st e, Syracuse, NY",43.047041,-76.155005,,43.042459,-76.089598
"800 block fayette st w, Syracuse, NY",43.047099,-76.165688,,43.031609,-76.183487
"600 block genesee st e, Syracuse, NY",43.047104,-76.14337,,43.03158,-76.184635
"1300 block fayette st w, Syracuse, NY",43.047453,-76.177297,,43.030399,-76.183832
"1300 block genesee st e, Syracuse, NY",43.047453,-76.177297,,43.02913,-76.187678
"1300 block onondaga st w, Syracuse, NY",43.047453,-76.177297,,43.030223,-76.186624
"400 block clinton st s, Syracuse, NY",43.047758,-76.153873,,43.029346,-76.184228
"100 block lowell av s, Syracuse, NY",43.047758,-76.18177,,43.028543,-76.184101
"2100 block fayette st e, Syracuse, NY",43.047784,-76.113305,,43.027782,-76.184057
"100 block lowell av n, Syracuse, NY",43.047915,-76.181998,,43.027165,-76.186017
"2000 block fayette st e, Syracuse, NY",43.047948,-76.114466,,43.027412,-76.187374
"2000 block genesee st e, Syracuse, NY",43.047948,-76.114466,,43.026812,-76.183315
"400 block genesee pkwy e, Syracuse, NY",43.047996,-76.14744,,43.026144,-76.184046
"400 block lafayette av w, Syracuse, NY",43.047996,-76.14744,,43.035031,-76.188478
"400 block midler av s, Syracuse, NY",43.047996,-76.14744,,43.031309,-76.191631
"400 block newell st w, Syracuse, NY",43.047996,-76.14744,,43.031947,-76.194929
"400 block onondaga st w, Syracuse, NY",43.047996,-76.14744,,43.026859,-76.190905
"400 block ostrander av w, Syracuse, NY",43.047996,-76.14744,,43.029347,-76.194465
"400 block raynor av e, Syracuse, NY",43.047996,-76.14744,,43.027654,-76.194605
"400 block salina st n, Syracuse, NY",43.047996,-76.14744,,43.029096,-76.191091
"400 block salina st s, Syracuse, NY",43.047996,-76.14744,,43.029037,-76.189752
"400 block seneca tpke w, Syracuse, NY",43.047996,-76.14744,,43.029016,-76.188726
"400 block ssalina st s, Syracuse, NY",43.047996,-76.14744,,43.02592,-76.195036
"400 block warren st s, Syracuse, NY",43.047996,-76.14744,,43.026798,-76.198562
"400 block washington st e, Syracuse, NY",43.047996,-76.14744,,43.025654,-76.199853
"300 block beech st s, Syracuse, NY",43.048218,-76.127964,,43.024261,-76.198124
"300 block brighton av e, Syracuse, NY",43.048218,-76.127964,,43.023264,-76.19914
"300 block brighton av w, Syracuse, NY",43.048218,-76.127964,,43.025088,-76.195122
"300 block calthrop av w, Syracuse, NY",43.048218,-76.127964,,43.023191,-76.194991
"300 block clinton st n, Syracuse, NY",43.048218,-76.127964,,43.025304,-76.202125
"300 block clinton st s, Syracuse, NY",43.048218,-76.127964,,43.025246,-76.203127
"300 block collingwood av n, Syracuse, NY",43.048218,-76.127964,,43.023398,-76.201948
"1800 block fayette st e, Syracuse, NY",43.048285,-76.119906,,43.032331,-76.176169
"1800 block fayette st w, Syracuse, NY",43.048285,-76.119906,,43.032264,-76.177707
"1800 block genesee st w, Syracuse, NY",43.048285,-76.119906,,43.032218,-76.179024
"300 block state st s, Syracuse, NY",43.04832,-76.147849,,43.031277,-76.180119
"300 block warren st s, Syracuse, NY",43.04832,-76.147849,,43.031241,-76.181165
"300 block washington st e, Syracuse, NY",43.04832,-76.147849,,43.031199,-76.182293
"1500 block fayette st e, Syracuse, NY",43.048353,-76.125556,,43.030835,-76.178937
"1500 block geddes st s, Syracuse, NY",43.048353,-76.125556,,43.031328,-76.177644
"1500 block genesee st e, Syracuse, NY",43.048353,-76.125556,,43.031387,-76.176121
"1500 block genesee st w, Syracuse, NY",43.048353,-76.125556,,43.030487,-76.176052
"1500 block onondaga st w, Syracuse, NY",43.048353,-76.125556,,43.030433,-76.177579
"1500 block salina st n, Syracuse, NY",43.048353,-76.125556,,43.02611,-76.176925
"1500 block salina st s, Syracuse, NY",43.048353,-76.125556,,43.028585,-76.179918
"1500 block state st n, Syracuse, NY",43.048353,-76.125556,,43.02836,-76.180797
"1500 block state st s, Syracuse, NY",43.048353,-76.125556,,43.027236,-76.181839
"1600 block colvin st w, Syracuse, NY",43.048353,-76.125556,,43.021939,-76.176215
"1600 block fayette st e, Syracuse, NY",43.048353,-76.125556,,43.020534,-76.174743
"1600 block fayette st w, Syracuse, NY",43.048353,-76.125556,,43.020425,-76.175815
"1600 block geddes st s, Syracuse, NY",43.048353,-76.125556,,43.021266,-76.177209
"1600 block genesee st e, Syracuse, NY",43.048353,-76.125556,,43.022348,-76.179553
"1600 block genesee st w, Syracuse, NY",43.048353,-76.125556,,43.025389,-76.184754
"1200 block fayette st e, Syracuse, NY",43.048375,-76.131985,,43.024516,-76.179128
"1200 block fayette st w, Syracuse, NY",43.048375,-76.131985,,43.026944,-76.179658
"1300 block fayette st e, Syracuse, NY",43.048399,-76.12975,,43.030732,-76.165313
"2600 block fayette st e, Syracuse, NY",43.048416,-76.108196,,43.033041,-76.166074
"1100 block fayette st e, Syracuse, NY",43.048465,-76.134258,,43.032326,-76.167718
"200 block fayette st w, Syracuse, NY",43.048541,-76.15914,,43.033001,-76.168274
"200 block fayette st e, Syracuse, NY",43.048677,-76.1508,,43.031643,-76.169915
"3500 block genesee st w, Syracuse, NY",43.048849,-76.231562,,43.032259,-76.171316
"3500 block salina st s, Syracuse, NY",43.048849,-76.231562,,43.03238,-76.173025
"3600 block salina st s, Syracuse, NY",43.048849,-76.231562,,43.032358,-76.174719
"100 block wilbur av n, Syracuse, NY",43.048873,-76.179812,,43.031444,-76.174689
"1000 block adams st e, Syracuse, NY",43.048873,-76.179812,,43.031,-76.173022
"1000 block belden av w, Syracuse, NY",43.048873,-76.179812,,43.03088,-76.17122
"1000 block clinton st s, Syracuse, NY",43.048873,-76.179812,,43.029703,-76.171134
"1000 block fayette st e, Syracuse, NY",43.048873,-76.179812,,43.029639,-76.172889
"200 block beech st s, Syracuse, NY",43.049201,-76.12765,,43.029578,-76.174549
"200 block franklin st n, Syracuse, NY",43.049376,-76.156327,,43.030541,-76.174626
"100 block washington st e, Syracuse, NY",43.049397,-76.152036,,43.027639,-76.167171
"100 block washington st w, Syracuse, NY",43.049397,-76.152036,,43.029171,-76.166814
"100 block water st e, Syracuse, NY",43.049397,-76.152036,,43.031001,-76.16768
"300 block washington st w, Syracuse, NY",43.049602,-76.156234,,43.029104,-76.168351
"300 block water st w, Syracuse, NY",43.049602,-76.156234,,43.029096,-76.169734
"200 block franklin st s, Syracuse, NY",43.049609,-76.155542,,43.028555,-76.171049
"200 block genesee st w, Syracuse, NY",43.049747,-76.150481,,43.028508,-76.172796
"200 block geddes st n, Syracuse, NY",43.050137,-76.170711,,43.028453,-76.17446
"100 block clinton st s, Syracuse, NY",43.050139,-76.154341,,43.027517,-76.170308
"1300 block water st e, Syracuse, NY",43.050208,-76.129717,,43.027296,-76.168982
"1900 block genesee st w, Syracuse, NY",43.050543,-76.19384,,43.025087,-76.167104
"0 block catherine st, Syracuse, NY",43.050827,-76.142118,,43.025646,-76.165217
"0 block townsend st s, Syracuse, NY",43.050853,-76.145571,,43.027035,-76.166443
"100 block townsend pl n, Syracuse, NY",43.050857,-76.145571,,43.026776,-76.165324
"100 block townsend st n, Syracuse, NY",43.050857,-76.145571,,43.023176,-76.168435
"100 block warren st s, Syracuse, NY",43.050857,-76.145571,,43.02692,-76.170544
"100 block salina st n, Syracuse, NY",43.051108,-76.151768,,43.023285,-76.16638
"200 block clinton st n, Syracuse, NY",43.051313,-76.153518,,43.025129,-76.170653
"200 block crouse av n, Syracuse, NY",43.052186,-76.136424,,43.024656,-76.171653
"200 block division st w, Syracuse, NY",43.052186,-76.136424,,43.026803,-76.173242
"200 block edwards av n, Syracuse, NY",43.052186,-76.136424,,43.026742,-76.174328
"1400 block genseee st w, Syracuse, NY",43.052503,-76.180238,,43.023592,-76.174063
"400 block james st, Syracuse, NY",43.052522,-76.147558,,43.023958,-76.173141
"200 block salina st s, Syracuse, NY",43.052597,-76.151812,,43.024708,-76.172547
"200 block seneca tpke w, Syracuse, NY",43.052597,-76.151812,,43.020702,-76.173548
"200 block state st n, Syracuse, NY",43.052597,-76.151812,,43.022157,-76.172383
"200 block state st s, Syracuse, NY",43.052597,-76.151812,,43.021542,-76.171456
"200 block townsend st n, Syracuse, NY",43.052597,-76.151812,,43.021878,-76.169982
"200 block warren st s, Syracuse, NY",43.052597,-76.151812,,43.022669,-76.169962
"200 block washington st e, Syracuse, NY",43.052597,-76.151812,,43.022934,-76.169136
"200 block water st e, Syracuse, NY",43.052597,-76.151812,,43.020418,-76.169883
"200 block water st w, Syracuse, NY",43.052597,-76.151812,,43.020496,-76.168563
"200 block willow st w, Syracuse, NY",43.052597,-76.151812,,43.02192,-76.168662
"2000 block colvin st e, Syracuse, NY",43.052597,-76.151812,,43.021971,-76.167447
"300 block beech st n, Syracuse, NY",43.052761,-76.127546,,43.022022,-76.166223
"300 block willow st e, Syracuse, NY",43.052861,-76.149797,,43.020597,-76.16611
"3000 block genesee st e, Syracuse, NY",43.052861,-76.149797,,43.020572,-76.167349
"300 block crouse av n, Syracuse, NY",43.053239,-76.136395,,43.020276,-76.171164
"300 block crouse av s, Syracuse, NY",43.053239,-76.136395,,43.020088,-76.172497
"300 block division st e, Syracuse, NY",43.053239,-76.136395,,43.019547,-76.173574
"1100 block genesee st w, Syracuse, NY",43.053748,-76.173773,,43.029762,-76.162673
"1100 block onondaga st w, Syracuse, NY",43.053748,-76.173773,,43.029455,-76.16271
"1100 block salina st n, Syracuse, NY",43.053748,-76.173773,,43.027716,-76.160144
"1100 block salina st s, Syracuse, NY",43.053748,-76.173773,,43.028825,-76.162595
"600 block genesee st w, Syracuse, NY",43.053866,-76.160373,,43.028844,-76.163551
"1000 block genesee st w, Syracuse, NY",43.053983,-76.171021,,43.027427,-76.161766
"1000 block genessee st w, Syracuse, NY",43.053983,-76.171021,,43.026361,-76.16051
"900 block genesee st w, Syracuse, NY",43.054102,-76.168099,,43.025307,-76.15724
"700 block genesee st w, Syracuse, NY",43.054155,-76.163815,,43.026524,-76.157451
"1900 block fayette st w, Syracuse, NY",43.054162,-76.184904,,43.024777,-76.155731
"600 block willow st e, Syracuse, NY",43.054378,-76.146234,,43.023771,-76.15533
"800 block belden av w, Syracuse, NY",43.05477,-76.163035,,43.023573,-76.157421
"800 block brighton av e, Syracuse, NY",43.05477,-76.163035,,43.024389,-76.158046
"200 block belden ave, Syracuse, NY",43.054782,-76.151227,,43.025155,-76.158403
"1100 block belden av w, Syracuse, NY",43.054889,-76.170496,,43.025409,-76.159637
"600 block geddes st n, Syracuse, NY",43.055049,-76.170208,,43.022143,-76.155123
"600 block mcbride st n, Syracuse, NY",43.055903,-76.145841,,43.022116,-76.155466
"800 block geddes st n, Syracuse, NY",43.055944,-76.170422,,43.022048,-76.156296
"600 block townsend st n, Syracuse, NY",43.05651,-76.147955,,43.022015,-76.157501
"600 block state st n, Syracuse, NY",43.056642,-76.15124,,43.02198,-76.158693
"700 block townsend st n, Syracuse, NY",43.057642,-76.148912,,43.020431,-76.157699
"0 block hiawatha blvd n, Syracuse, NY",43.057901,-76.18395,,43.020666,-76.159712
"500 block salina st n, Syracuse, NY",43.058128,-76.151683,,43.019978,-76.155222
"500 block salina st s, Syracuse, NY",43.058128,-76.151683,,43.020166,-76.154754
"500 block seneca tpke w, Syracuse, NY",43.058128,-76.151683,,43.020055,-76.16081
"500 block state st s, Syracuse, NY",43.058128,-76.151683,,43.019983,-76.16217
"500 block townsend st n, Syracuse, NY",43.058128,-76.151683,,43.02016,-76.164032
"500 block townsend st s, Syracuse, NY",43.058128,-76.151683,,43.02094,-76.164054
"500 block west st s, Syracuse, NY",43.058128,-76.151683,,43.021685,-76.164084
"500 block willow st e, Syracuse, NY",43.058128,-76.151683,,43.02249,-76.164152
"5200 block salina st s, Syracuse, NY",43.058128,-76.151683,,43.019498,-76.159217
"5400 block salina st s, Syracuse, NY",43.058128,-76.151683,,43.01957,-76.156799
"5500 block salina st s, Syracuse, NY",43.058128,-76.151683,,43.026717,-76.163599
"800 block mcbride st n, Syracuse, NY",43.058153,-76.147632,,43.024792,-76.162443
"800 block salina st n, Syracuse, NY",43.058153,-76.147632,,43.027961,-76.165177
"800 block salina st s, Syracuse, NY",43.058153,-76.147632,,43.023632,-76.163404
"800 block state st n, Syracuse, NY",43.058153,-76.147632,,43.023795,-76.161062
"400 block division st w, Syracuse, NY",43.058163,-76.160886,,43.023412,-76.16469
"200 block caleb av, Syracuse, NY",43.058736,-76.113208,,43.022493,-76.159924
"700 block laurel st e, Syracuse, NY",43.05905,-76.145374,,43.021865,-76.161133
"700 block mcbride st n, Syracuse, NY",43.05905,-76.145374,,43.021735,-76.162168
"700 block newell st w, Syracuse, NY",43.05905,-76.145374,,43.021238,-76.159988
"700 block onondaga st w, Syracuse, NY",43.05905,-76.145374,,43.035194,-76.155229
"700 block clinton st n, Syracuse, NY",43.059099,-76.156561,,43.034947,-76.156377
"900 block mcbride st n, Syracuse, NY",43.059369,-76.14853,,43.035794,-76.157991
"600 block salina st n, Syracuse, NY",43.05957,-76.151972,,43.034773,-76.159493
"1000 block state st n, Syracuse, NY",43.060257,-76.154278,,43.034899,-76.157943
"1000 block mcbride st n, Syracuse, NY",43.060556,-76.149619,,43.033984,-76.157892
"1000 block mcbride st s, Syracuse, NY",43.060556,-76.149619,,43.033611,-76.155121
"700 block salina st n, Syracuse, NY",43.060764,-76.153012,,43.032578,-76.157001
"700 block salina st s, Syracuse, NY",43.060764,-76.153012,,43.032773,-76.155849
"700 block seneca tpke w, Syracuse, NY",43.060764,-76.153012,,43.031714,-76.155938
"400 block division st e, Syracuse, NY",43.061037,-76.151863,,43.032292,-76.1582
"1000 block townsend st n, Syracuse, NY",43.061044,-76.151885,,43.032636,-76.159413
"800 block clinton st n, Syracuse, NY",43.061252,-76.157651,,43.031177,-76.159393
"400 block edwards av s, Syracuse, NY",43.061686,-76.106027,,43.030976,-76.155228
"400 block fayette st e, Syracuse, NY",43.061686,-76.106027,,43.030593,-76.154437
"400 block franklin st n, Syracuse, NY",43.061686,-76.106027,,43.02931,-76.155302
"400 block franklin st s, Syracuse, NY",43.061686,-76.106027,,43.030301,-76.156688
"400 block alvord st s, Syracuse, NY",43.061699,-76.144959,,43.029767,-76.157738
"400 block beech st s, Syracuse, NY",43.061699,-76.144959,,43.029428,-76.158854
"600 block division st e, Syracuse, NY",43.061711,-76.150287,,43.029872,-76.159892
"1100 block townsend st n, Syracuse, NY",43.062489,-76.152766,,43.030865,-76.160564
"1100 block townsend st s, Syracuse, NY",43.062489,-76.152766,,43.030883,-76.161724
"1100 block washington st e, Syracuse, NY",43.062489,-76.152766,,43.030836,-76.162877
"300 block collingwood av s, Syracuse, NY",43.063869,-76.107436,,43.030807,-76.164004
"100 block carbon st s, Syracuse, NY",43.063988,-76.143334,,43.028988,-76.160449
"300 block edwards av s, Syracuse, NY",43.064066,-76.105925,,43.028326,-76.158674
"300 block fayette blvd w, Syracuse, NY",43.064066,-76.105925,,43.028134,-76.160159
"300 block fayette st e, Syracuse, NY",43.064066,-76.105925,,43.034681,-76.16071
"300 block fayette st w, Syracuse, NY",43.064066,-76.105925,,43.034539,-76.161891
"300 block florence av e, Syracuse, NY",43.064066,-76.105925,,43.034407,-76.163032
"300 block franklin st s, Syracuse, NY",43.064066,-76.105925,,43.034229,-76.164127
"300 block geddes st s, Syracuse, NY",43.064066,-76.105925,,43.032446,-76.164114
"300 block genesee st w, Syracuse, NY",43.064066,-76.105925,,43.032492,-76.162939
"300 block jefferson st w, Syracuse, NY",43.064066,-76.105925,,43.032537,-76.161783
"300 block kennedy st w, Syracuse, NY",43.064066,-76.105925,,43.032584,-76.160614
"300 block kirkpatrick st w, Syracuse, NY",43.064066,-76.105925,,43.030492,-76.143522
"300 block lafayette av w, Syracuse, NY",43.064066,-76.105925,,43.030457,-76.144877
"300 block lowell av s, Syracuse, NY",43.064066,-76.105925,,43.029422,-76.146053
"300 block mcbride st n, Syracuse, NY",43.064066,-76.105925,,43.029883,-76.148494
"300 block midler av n, Syracuse, NY",43.064066,-76.105925,,43.029219,-76.151069
"300 block midler av s, Syracuse, NY",43.064066,-76.105925,,43.028253,-76.150646
"300 block newell st w, Syracuse, NY",43.064066,-76.105925,,43.028922,-76.148039
"300 block onondaga st e, Syracuse, NY",43.064066,-76.105925,,43.029007,-76.144204
"300 block onondaga st w, Syracuse, NY",43.064066,-76.105925,,43.029094,-76.142943
"700 block division st e, Syracuse, NY",43.064538,-76.148109,,43.035123,-76.143217
"700 block alvord st n, Syracuse, NY",43.064954,-76.152493,,43.034997,-76.143883
"1100 block butternut st, Syracuse, NY",43.0651,-76.143347,,43.034783,-76.144774
"800 block division st e, Syracuse, NY",43.065641,-76.147265,,43.034609,-76.146228
"1200 block salina st n, Syracuse, NY",43.066058,-76.157858,,43.034374,-76.148197
"200 block edwards av s, Syracuse, NY",43.066203,-76.10644,,43.034435,-76.150324
"200 block collingwood av s, Syracuse, NY",43.066275,-76.107362,,43.032018,-76.147315
"800 block alvord st n, Syracuse, NY",43.066302,-76.155763,,43.032462,-76.145533
"800 block alvored st n, Syracuse, NY",43.066302,-76.155763,,43.032847,-76.144016
"1300 block salina st n, Syracuse, NY",43.067555,-76.158862,,43.03207,-76.142799
"1300 block state st s, Syracuse, NY",43.067555,-76.158862,,43.03291,-76.151801
"1400 block salina st n, Syracuse, NY",43.06827,-76.160646,,43.031778,-76.151064
"100 block midler av s, Syracuse, NY",43.068445,-76.105385,,43.030584,-76.150556
"2700 block james st, Syracuse, NY",43.068643,-76.108649,,43.027829,-76.141434
"500 block helen st, Syracuse, NY",43.068681,-76.135094,,43.027536,-76.14251
"100 block collingwood av s, Syracuse, NY",43.068738,-76.107479,,43.027465,-76.143556
"100 block collingwood av n, Syracuse, NY",43.068846,-76.10747,,43.026327,-76.142632
"100 block midler av n, Syracuse, NY",43.068916,-76.105261,,43.025544,-76.142167
"100 block wadsworth st, Syracuse, NY",43.068983,-76.138936,,43.026138,-76.14129
"600 block helen st, Syracuse, NY",43.069558,-76.135121,,43.024826,-76.141319
"100 block linwill terrace, Syracuse, NY",43.072513,-76.116049,,43.025619,-76.140839
"100 block linwill terrace, Syracuse, NY",43.072513,-76.116049,,43.023196,-76.141252
"300 block kenwood av, Syracuse, NY",43.080293,-76.152018,,43.021665,-76.140691
"100 block pleasant av w, Syracuse, NY",43.12627,-76.136135,,43.021899,-76.142499
,,,,43.021464,-76.144192
,,,,43.021366,-76.145716
,,,,43.021615,-76.14814
,,,,43.022437,-76.148305
,,,,43.023161,-76.14867
,,,,43.024074,-76.148997
,,,,43.021011,-76.142036
,,,,43.02036,-76.140864
,,,,43.020661,-76.147894
,,,,43.026591,-76.144206
,,,,43.026431,-76.145193
